"Tax_Form_ID","Employee_ID","Tax_Year","Tax_Form_URL"
"854345","523","2020","2014-10-14","https://nci.ca/taxes/854345_2020"
"854346","524","2020","2013-05-15","https://nci.ca/taxes/854346_2020"
"854347","525","2020","2015-11-26","https://nci.ca/taxes/854347_2020"
"854348","526","2020","2019-09-11","https://nci.ca/taxes/854348_2020"
"854349","527","2020","2018-09-17","https://nci.ca/taxes/854349_2020"
"854350","528","2020","2018-12-15","https://nci.ca/taxes/854350_2020"
"854351","529","2020","2016-12-08","https://nci.ca/taxes/854351_2020"
"854352","530","2020","2019-06-24","https://nci.ca/taxes/854352_2020"
"854353","531","2020","2018-12-10","https://nci.ca/taxes/854353_2020"
"854354","533","2020","2010-07-10","https://nci.ca/taxes/854354_2020"
"854355","534","2020","2018-06-13","https://nci.ca/taxes/854355_2020"
"854356","535","2020","2013-09-23","https://nci.ca/taxes/854356_2020"
"854357","536","2020","2007-10-06","https://nci.ca/taxes/854357_2020"
"854358","538","2020","2019-05-23","https://nci.ca/taxes/854358_2020"
"854359","539","2020","2016-02-17","https://nci.ca/taxes/854359_2020"
"854360","540","2020","2009-03-07","https://nci.ca/taxes/854360_2020"
"854361","542","2020","2014-07-11","https://nci.ca/taxes/854361_2020"
"854362","543","2020","2019-06-15","https://nci.ca/taxes/854362_2020"
"854363","545","2020","2018-09-27","https://nci.ca/taxes/854363_2020"
"854364","546","2020","2015-01-08","https://nci.ca/taxes/854364_2020"
"854365","547","2020","2019-05-16","https://nci.ca/taxes/854365_2020"
"854366","548","2020","2014-08-22","https://nci.ca/taxes/854366_2020"
"854367","550","2020","2017-12-21","https://nci.ca/taxes/854367_2020"
"854368","551","2020","2016-01-11","https://nci.ca/taxes/854368_2020"
"854369","552","2020","2015-08-16","https://nci.ca/taxes/854369_2020"
"854370","553","2020","2017-10-21","https://nci.ca/taxes/854370_2020"
"854371","554","2020","2012-08-03","https://nci.ca/taxes/854371_2020"
"854372","555","2020","2018-11-07","https://nci.ca/taxes/854372_2020"
"854373","556","2020","2015-04-09","https://nci.ca/taxes/854373_2020"
"854374","557","2020","2015-07-02","https://nci.ca/taxes/854374_2020"
"854375","558","2020","2016-11-17","https://nci.ca/taxes/854375_2020"
"854376","559","2020","2018-03-19","https://nci.ca/taxes/854376_2020"
"854377","560","2020","2014-09-14","https://nci.ca/taxes/854377_2020"
"854378","561","2020","2013-12-18","https://nci.ca/taxes/854378_2020"
"854379","562","2020","2015-07-12","https://nci.ca/taxes/854379_2020"
"854380","563","2020","2013-08-15","https://nci.ca/taxes/854380_2020"
"854381","564","2020","2018-01-08","https://nci.ca/taxes/854381_2020"
"854382","565","2020","2015-07-27","https://nci.ca/taxes/854382_2020"
"854383","569","2020","2019-01-13","https://nci.ca/taxes/854383_2020"
"854384","570","2020","2017-04-16","https://nci.ca/taxes/854384_2020"
"854385","571","2020","2013-04-21","https://nci.ca/taxes/854385_2020"
"854386","572","2020","2010-02-06","https://nci.ca/taxes/854386_2020"
"854387","573","2020","2013-04-07","https://nci.ca/taxes/854387_2020"
"854388","575","2020","2009-02-09","https://nci.ca/taxes/854388_2020"
"854389","576","2020","2013-11-01","https://nci.ca/taxes/854389_2020"
"854390","577","2020","2016-11-24","https://nci.ca/taxes/854390_2020"
"854391","578","2020","2014-02-16","https://nci.ca/taxes/854391_2020"
"854392","579","2020","2012-12-13","https://nci.ca/taxes/854392_2020"
"854393","580","2020","2018-04-10","https://nci.ca/taxes/854393_2020"
"854394","583","2020","2017-10-13","https://nci.ca/taxes/854394_2020"
"854395","585","2020","2015-01-24","https://nci.ca/taxes/854395_2020"
"854396","586","2020","2019-12-10","https://nci.ca/taxes/854396_2020"
"854397","587","2020","2015-01-26","https://nci.ca/taxes/854397_2020"
"854398","588","2020","2016-10-14","https://nci.ca/taxes/854398_2020"
"854399","589","2020","2011-04-07","https://nci.ca/taxes/854399_2020"
"854400","590","2020","2015-06-15","https://nci.ca/taxes/854400_2020"
"854401","591","2020","2011-09-08","https://nci.ca/taxes/854401_2020"
"854402","592","2020","2019-03-04","https://nci.ca/taxes/854402_2020"
"854403","593","2020","2014-08-23","https://nci.ca/taxes/854403_2020"
"854404","594","2020","2019-04-15","https://nci.ca/taxes/854404_2020"
"854405","595","2020","2015-05-27","https://nci.ca/taxes/854405_2020"
"854406","596","2020","2015-08-02","https://nci.ca/taxes/854406_2020"
"854407","597","2020","2019-07-06","https://nci.ca/taxes/854407_2020"
"854408","598","2020","2013-11-01","https://nci.ca/taxes/854408_2020"
"854409","600","2020","2019-05-17","https://nci.ca/taxes/854409_2020"
"854410","601","2020","2012-01-17","https://nci.ca/taxes/854410_2020"
"854411","604","2020","2019-07-07","https://nci.ca/taxes/854411_2020"
"854412","605","2020","2012-03-03","https://nci.ca/taxes/854412_2020"
"854413","606","2020","2017-01-05","https://nci.ca/taxes/854413_2020"
"854414","608","2020","2011-11-18","https://nci.ca/taxes/854414_2020"
"854415","609","2020","2017-12-17","https://nci.ca/taxes/854415_2020"
"854416","610","2020","2019-12-20","https://nci.ca/taxes/854416_2020"
"854417","611","2020","2015-03-04","https://nci.ca/taxes/854417_2020"
"854418","612","2020","2011-11-13","https://nci.ca/taxes/854418_2020"
"854419","613","2020","2014-10-20","https://nci.ca/taxes/854419_2020"
"854420","614","2020","2013-05-27","https://nci.ca/taxes/854420_2020"
"854421","615","2020","2019-07-27","https://nci.ca/taxes/854421_2020"
"854422","616","2020","2017-06-13","https://nci.ca/taxes/854422_2020"
"854423","617","2020","2013-06-15","https://nci.ca/taxes/854423_2020"
"854424","619","2020","2016-12-24","https://nci.ca/taxes/854424_2020"
"854425","620","2020","2017-09-03","https://nci.ca/taxes/854425_2020"
"854426","621","2020","2017-01-21","https://nci.ca/taxes/854426_2020"
"854427","622","2020","2009-05-06","https://nci.ca/taxes/854427_2020"
"854428","623","2020","2011-03-04","https://nci.ca/taxes/854428_2020"
"854429","624","2020","2016-10-22","https://nci.ca/taxes/854429_2020"
"854430","626","2020","2005-07-27","https://nci.ca/taxes/854430_2020"
"854431","627","2020","2010-10-01","https://nci.ca/taxes/854431_2020"
"854432","628","2020","2018-11-23","https://nci.ca/taxes/854432_2020"
"854433","629","2020","2015-02-18","https://nci.ca/taxes/854433_2020"
"854434","630","2020","2014-06-10","https://nci.ca/taxes/854434_2020"
"854435","631","2020","2015-10-16","https://nci.ca/taxes/854435_2020"
"854436","633","2020","2018-05-04","https://nci.ca/taxes/854436_2020"
"854437","634","2020","2019-03-04","https://nci.ca/taxes/854437_2020"
"854438","635","2020","2015-07-17","https://nci.ca/taxes/854438_2020"
"854439","636","2020","2010-07-16","https://nci.ca/taxes/854439_2020"
"854440","637","2020","2018-07-16","https://nci.ca/taxes/854440_2020"
"854441","638","2020","2010-12-05","https://nci.ca/taxes/854441_2020"
"854442","639","2020","2016-09-24","https://nci.ca/taxes/854442_2020"
"854443","640","2020","2017-04-16","https://nci.ca/taxes/854443_2020"
"854444","641","2020","2012-12-14","https://nci.ca/taxes/854444_2020"
"854445","642","2020","2019-10-20","https://nci.ca/taxes/854445_2020"
"854446","643","2020","2015-10-19","https://nci.ca/taxes/854446_2020"
"854447","644","2020","2013-06-26","https://nci.ca/taxes/854447_2020"
"854448","645","2020","2013-07-15","https://nci.ca/taxes/854448_2020"
"854449","648","2020","2012-08-12","https://nci.ca/taxes/854449_2020"
"854450","649","2020","2014-01-16","https://nci.ca/taxes/854450_2020"
"854451","650","2020","2010-03-14","https://nci.ca/taxes/854451_2020"
"854452","651","2020","2011-01-13","https://nci.ca/taxes/854452_2020"
"854453","653","2020","2019-06-27","https://nci.ca/taxes/854453_2020"
"854454","654","2020","2019-07-10","https://nci.ca/taxes/854454_2020"
"854455","655","2020","2017-11-06","https://nci.ca/taxes/854455_2020"
"854456","656","2020","2009-06-22","https://nci.ca/taxes/854456_2020"
"854457","657","2020","2019-12-14","https://nci.ca/taxes/854457_2020"
"854458","658","2020","2014-05-03","https://nci.ca/taxes/854458_2020"
"854459","659","2020","2006-05-02","https://nci.ca/taxes/854459_2020"
"854460","661","2020","2012-04-19","https://nci.ca/taxes/854460_2020"
"854461","663","2020","2015-08-05","https://nci.ca/taxes/854461_2020"
"854462","665","2020","2018-11-05","https://nci.ca/taxes/854462_2020"
"854463","666","2020","2019-11-20","https://nci.ca/taxes/854463_2020"
"854464","667","2020","2008-09-03","https://nci.ca/taxes/854464_2020"
"854465","668","2020","2011-07-19","https://nci.ca/taxes/854465_2020"
"854466","670","2020","2011-03-03","https://nci.ca/taxes/854466_2020"
"854467","671","2020","2017-03-08","https://nci.ca/taxes/854467_2020"
"854468","673","2020","2019-06-17","https://nci.ca/taxes/854468_2020"
"854469","675","2020","2019-09-12","https://nci.ca/taxes/854469_2020"
"854470","677","2020","2015-04-07","https://nci.ca/taxes/854470_2020"
"854471","678","2020","2011-03-26","https://nci.ca/taxes/854471_2020"
"854472","679","2020","2010-09-19","https://nci.ca/taxes/854472_2020"
"854473","680","2020","2015-03-27","https://nci.ca/taxes/854473_2020"
"854474","681","2020","2012-09-17","https://nci.ca/taxes/854474_2020"
"854475","682","2020","2016-07-09","https://nci.ca/taxes/854475_2020"
"854476","683","2020","2009-09-21","https://nci.ca/taxes/854476_2020"
"854477","685","2020","2012-08-04","https://nci.ca/taxes/854477_2020"
"854478","686","2020","2019-09-23","https://nci.ca/taxes/854478_2020"
"854479","687","2020","2011-09-03","https://nci.ca/taxes/854479_2020"
"854480","688","2020","2013-11-26","https://nci.ca/taxes/854480_2020"
"854481","689","2020","2018-10-27","https://nci.ca/taxes/854481_2020"
"854482","690","2020","2014-04-25","https://nci.ca/taxes/854482_2020"
"854483","691","2020","2014-04-23","https://nci.ca/taxes/854483_2020"
"854484","692","2020","2019-12-24","https://nci.ca/taxes/854484_2020"
"854485","694","2020","2013-07-03","https://nci.ca/taxes/854485_2020"
"854486","695","2020","2017-12-25","https://nci.ca/taxes/854486_2020"
"854487","696","2020","2017-09-18","https://nci.ca/taxes/854487_2020"
"854488","698","2020","2018-05-08","https://nci.ca/taxes/854488_2020"
"854489","702","2020","2015-12-18","https://nci.ca/taxes/854489_2020"
"854490","703","2020","2007-12-05","https://nci.ca/taxes/854490_2020"
"854491","704","2020","2013-10-27","https://nci.ca/taxes/854491_2020"
"854492","705","2020","2011-05-13","https://nci.ca/taxes/854492_2020"
"854493","706","2020","2018-05-08","https://nci.ca/taxes/854493_2020"
"854494","711","2020","2019-02-07","https://nci.ca/taxes/854494_2020"
"854495","712","2020","2012-02-11","https://nci.ca/taxes/854495_2020"
"854496","713","2020","2019-03-27","https://nci.ca/taxes/854496_2020"
"854497","715","2020","2015-11-11","https://nci.ca/taxes/854497_2020"
"854498","716","2020","2016-07-09","https://nci.ca/taxes/854498_2020"
"854499","718","2020","2019-10-12","https://nci.ca/taxes/854499_2020"
"854500","719","2020","2017-11-18","https://nci.ca/taxes/854500_2020"
"854501","720","2020","2012-07-23","https://nci.ca/taxes/854501_2020"
"854502","721","2020","2016-01-08","https://nci.ca/taxes/854502_2020"
"854503","722","2020","2011-04-16","https://nci.ca/taxes/854503_2020"
"854504","724","2020","2011-02-26","https://nci.ca/taxes/854504_2020"
"854505","726","2020","2015-03-25","https://nci.ca/taxes/854505_2020"
"854506","730","2020","2014-11-23","https://nci.ca/taxes/854506_2020"
"854507","731","2020","2015-07-26","https://nci.ca/taxes/854507_2020"
"854508","732","2020","2014-10-11","https://nci.ca/taxes/854508_2020"
"854509","735","2020","2010-10-26","https://nci.ca/taxes/854509_2020"
"854510","736","2020","2019-03-01","https://nci.ca/taxes/854510_2020"
"854511","737","2020","2003-10-14","https://nci.ca/taxes/854511_2020"
"854512","738","2020","2012-06-15","https://nci.ca/taxes/854512_2020"
"854513","739","2020","2019-02-07","https://nci.ca/taxes/854513_2020"
"854514","740","2020","2009-05-04","https://nci.ca/taxes/854514_2020"
"854515","741","2020","2012-10-11","https://nci.ca/taxes/854515_2020"
"854516","742","2020","2014-03-21","https://nci.ca/taxes/854516_2020"
"854517","744","2020","2012-04-25","https://nci.ca/taxes/854517_2020"
"854518","745","2020","2014-02-14","https://nci.ca/taxes/854518_2020"
"854519","746","2020","2016-05-27","https://nci.ca/taxes/854519_2020"
"854520","747","2020","2018-09-06","https://nci.ca/taxes/854520_2020"
"854521","748","2020","2019-12-03","https://nci.ca/taxes/854521_2020"
"854522","750","2020","2007-06-05","https://nci.ca/taxes/854522_2020"
"854523","751","2020","2019-02-18","https://nci.ca/taxes/854523_2020"
"854524","752","2020","2018-06-02","https://nci.ca/taxes/854524_2020"
"854525","753","2020","2015-12-24","https://nci.ca/taxes/854525_2020"
"854526","754","2020","2015-01-22","https://nci.ca/taxes/854526_2020"
"854527","756","2020","2019-04-27","https://nci.ca/taxes/854527_2020"
"854528","757","2020","2018-04-16","https://nci.ca/taxes/854528_2020"
"854529","758","2020","2019-08-26","https://nci.ca/taxes/854529_2020"
"854530","761","2020","2018-01-22","https://nci.ca/taxes/854530_2020"
"854531","762","2020","2014-06-01","https://nci.ca/taxes/854531_2020"
"854532","763","2020","2016-06-03","https://nci.ca/taxes/854532_2020"
"854533","764","2020","2010-10-25","https://nci.ca/taxes/854533_2020"
"854534","766","2020","2009-03-23","https://nci.ca/taxes/854534_2020"
"854535","767","2020","2012-07-26","https://nci.ca/taxes/854535_2020"
"854536","769","2020","2008-04-05","https://nci.ca/taxes/854536_2020"
"854537","770","2020","2016-10-02","https://nci.ca/taxes/854537_2020"
"854538","771","2020","2017-06-05","https://nci.ca/taxes/854538_2020"
"854539","772","2020","2015-01-09","https://nci.ca/taxes/854539_2020"
"854540","773","2020","2017-10-20","https://nci.ca/taxes/854540_2020"
"854541","774","2020","2016-12-24","https://nci.ca/taxes/854541_2020"
"854542","775","2020","2013-12-10","https://nci.ca/taxes/854542_2020"
"854543","776","2020","2018-09-25","https://nci.ca/taxes/854543_2020"
"854544","777","2020","2015-10-27","https://nci.ca/taxes/854544_2020"
"854545","778","2020","2017-03-04","https://nci.ca/taxes/854545_2020"
"854546","779","2020","2016-04-01","https://nci.ca/taxes/854546_2020"
"854547","782","2020","2014-05-21","https://nci.ca/taxes/854547_2020"
"854548","784","2020","2007-03-04","https://nci.ca/taxes/854548_2020"
"854549","785","2020","2015-12-08","https://nci.ca/taxes/854549_2020"
"854550","787","2020","2018-09-16","https://nci.ca/taxes/854550_2020"
"854551","788","2020","2015-01-18","https://nci.ca/taxes/854551_2020"
"854552","789","2020","2014-07-01","https://nci.ca/taxes/854552_2020"
"854553","790","2020","2016-03-07","https://nci.ca/taxes/854553_2020"
"854554","792","2020","2017-09-20","https://nci.ca/taxes/854554_2020"
"854555","793","2020","2009-01-22","https://nci.ca/taxes/854555_2020"
"854556","794","2020","2019-11-05","https://nci.ca/taxes/854556_2020"
"854557","795","2020","2013-02-26","https://nci.ca/taxes/854557_2020"
"854558","796","2020","2019-10-13","https://nci.ca/taxes/854558_2020"
"854559","798","2020","2016-07-10","https://nci.ca/taxes/854559_2020"
"854560","799","2020","2017-09-21","https://nci.ca/taxes/854560_2020"
"854561","800","2020","2016-07-27","https://nci.ca/taxes/854561_2020"
"854562","802","2020","2011-07-20","https://nci.ca/taxes/854562_2020"
"854563","803","2020","2016-08-16","https://nci.ca/taxes/854563_2020"
"854564","804","2020","2011-11-17","https://nci.ca/taxes/854564_2020"
"854565","805","2020","2019-01-07","https://nci.ca/taxes/854565_2020"
"854566","806","2020","2017-06-02","https://nci.ca/taxes/854566_2020"
"854567","807","2020","2016-10-21","https://nci.ca/taxes/854567_2020"
"854568","808","2020","2016-11-24","https://nci.ca/taxes/854568_2020"
"854569","809","2020","2015-02-21","https://nci.ca/taxes/854569_2020"
"854570","810","2020","2017-09-01","https://nci.ca/taxes/854570_2020"
"854571","811","2020","2015-07-15","https://nci.ca/taxes/854571_2020"
"854572","812","2020","2016-12-05","https://nci.ca/taxes/854572_2020"
"854573","815","2020","2017-04-27","https://nci.ca/taxes/854573_2020"
"854574","816","2020","2015-02-16","https://nci.ca/taxes/854574_2020"
"854575","817","2020","2004-01-25","https://nci.ca/taxes/854575_2020"
"854576","818","2020","2012-02-23","https://nci.ca/taxes/854576_2020"
"854577","820","2020","2017-08-07","https://nci.ca/taxes/854577_2020"
"854578","822","2020","2017-12-05","https://nci.ca/taxes/854578_2020"
"854579","823","2020","2013-04-15","https://nci.ca/taxes/854579_2020"
"854580","826","2020","2017-08-25","https://nci.ca/taxes/854580_2020"
"854581","827","2020","2019-11-18","https://nci.ca/taxes/854581_2020"
"854582","828","2020","2017-09-14","https://nci.ca/taxes/854582_2020"
"854583","829","2020","2017-07-12","https://nci.ca/taxes/854583_2020"
"854584","830","2020","2016-05-20","https://nci.ca/taxes/854584_2020"
"854585","832","2020","2018-08-05","https://nci.ca/taxes/854585_2020"
"854586","834","2020","2016-04-19","https://nci.ca/taxes/854586_2020"
"854587","836","2020","2017-02-19","https://nci.ca/taxes/854587_2020"
"854588","838","2020","2015-01-15","https://nci.ca/taxes/854588_2020"
"854589","839","2020","2018-03-15","https://nci.ca/taxes/854589_2020"
"854590","840","2020","2014-06-14","https://nci.ca/taxes/854590_2020"
"854591","842","2020","2017-09-10","https://nci.ca/taxes/854591_2020"
"854592","843","2020","2019-08-18","https://nci.ca/taxes/854592_2020"
"854593","844","2020","2010-03-26","https://nci.ca/taxes/854593_2020"
"854594","846","2020","2017-02-24","https://nci.ca/taxes/854594_2020"
"854595","848","2020","2019-08-16","https://nci.ca/taxes/854595_2020"
"854596","850","2020","2012-03-06","https://nci.ca/taxes/854596_2020"
"854597","851","2020","2015-12-06","https://nci.ca/taxes/854597_2020"
"854598","852","2020","2014-11-09","https://nci.ca/taxes/854598_2020"
"854599","853","2020","2019-02-21","https://nci.ca/taxes/854599_2020"
"854600","855","2020","2010-11-15","https://nci.ca/taxes/854600_2020"
"854601","856","2020","2016-11-21","https://nci.ca/taxes/854601_2020"
"854602","857","2020","2014-09-11","https://nci.ca/taxes/854602_2020"
"854603","860","2020","2011-11-12","https://nci.ca/taxes/854603_2020"
"854604","861","2020","2006-09-02","https://nci.ca/taxes/854604_2020"
"854605","862","2020","2017-08-04","https://nci.ca/taxes/854605_2020"
"854606","863","2020","2018-03-09","https://nci.ca/taxes/854606_2020"
"854607","864","2020","2016-03-24","https://nci.ca/taxes/854607_2020"
"854608","866","2020","2019-01-14","https://nci.ca/taxes/854608_2020"
"854609","867","2020","2016-08-19","https://nci.ca/taxes/854609_2020"
"854610","869","2020","2009-06-15","https://nci.ca/taxes/854610_2020"
"854611","870","2020","2017-09-09","https://nci.ca/taxes/854611_2020"
"854612","871","2020","2014-12-11","https://nci.ca/taxes/854612_2020"
"854613","873","2020","2013-05-07","https://nci.ca/taxes/854613_2020"
"854614","874","2020","2015-03-14","https://nci.ca/taxes/854614_2020"
"854615","875","2020","2007-09-04","https://nci.ca/taxes/854615_2020"
"854616","876","2020","2017-04-17","https://nci.ca/taxes/854616_2020"
"854617","877","2020","2009-05-27","https://nci.ca/taxes/854617_2020"
"854618","879","2020","2017-06-23","https://nci.ca/taxes/854618_2020"
"854619","881","2020","2013-12-11","https://nci.ca/taxes/854619_2020"
"854620","882","2020","2014-06-07","https://nci.ca/taxes/854620_2020"
"854621","883","2020","2012-12-19","https://nci.ca/taxes/854621_2020"
"854622","884","2020","2018-02-15","https://nci.ca/taxes/854622_2020"
"854623","885","2020","2019-07-13","https://nci.ca/taxes/854623_2020"
"854624","886","2020","2015-06-02","https://nci.ca/taxes/854624_2020"
"854625","887","2020","2005-01-10","https://nci.ca/taxes/854625_2020"
"854626","893","2020","2015-07-13","https://nci.ca/taxes/854626_2020"
"854627","897","2020","2018-06-19","https://nci.ca/taxes/854627_2020"
"854628","901","2020","2010-11-10","https://nci.ca/taxes/854628_2020"
"854629","902","2020","2004-06-05","https://nci.ca/taxes/854629_2020"
"854630","903","2020","2013-02-04","https://nci.ca/taxes/854630_2020"
"854631","905","2020","2016-06-05","https://nci.ca/taxes/854631_2020"
"854632","907","2020","2011-09-27","https://nci.ca/taxes/854632_2020"
"854633","908","2020","2011-02-01","https://nci.ca/taxes/854633_2020"
"854634","910","2020","2015-07-17","https://nci.ca/taxes/854634_2020"
"854635","911","2020","2015-05-10","https://nci.ca/taxes/854635_2020"
"854636","913","2020","2019-02-10","https://nci.ca/taxes/854636_2020"
"854637","915","2020","2018-04-19","https://nci.ca/taxes/854637_2020"
"854638","916","2020","2017-09-12","https://nci.ca/taxes/854638_2020"
"854639","920","2020","2019-07-22","https://nci.ca/taxes/854639_2020"
"854640","921","2020","2016-10-08","https://nci.ca/taxes/854640_2020"
"854641","923","2020","2017-05-01","https://nci.ca/taxes/854641_2020"
"854642","924","2020","2013-04-10","https://nci.ca/taxes/854642_2020"
"854643","927","2020","2019-12-27","https://nci.ca/taxes/854643_2020"
"854644","928","2020","2019-03-27","https://nci.ca/taxes/854644_2020"
"854645","929","2020","2012-08-19","https://nci.ca/taxes/854645_2020"
"854646","931","2020","2008-07-13","https://nci.ca/taxes/854646_2020"
"854647","934","2020","2016-01-24","https://nci.ca/taxes/854647_2020"
"854648","935","2020","2015-11-01","https://nci.ca/taxes/854648_2020"
"854649","936","2020","2013-03-19","https://nci.ca/taxes/854649_2020"
"854650","937","2020","2007-04-24","https://nci.ca/taxes/854650_2020"
"854651","938","2020","2017-12-10","https://nci.ca/taxes/854651_2020"
"854652","939","2020","2011-09-17","https://nci.ca/taxes/854652_2020"
"854653","940","2020","2013-09-11","https://nci.ca/taxes/854653_2020"
"854654","941","2020","2016-02-19","https://nci.ca/taxes/854654_2020"
"854655","942","2020","2015-11-25","https://nci.ca/taxes/854655_2020"
"854656","944","2020","2018-01-09","https://nci.ca/taxes/854656_2020"
"854657","945","2020","2009-12-08","https://nci.ca/taxes/854657_2020"
"854658","947","2020","2017-09-06","https://nci.ca/taxes/854658_2020"
"854659","949","2020","2008-12-15","https://nci.ca/taxes/854659_2020"
"854660","950","2020","2010-03-26","https://nci.ca/taxes/854660_2020"
"854661","951","2020","2019-06-26","https://nci.ca/taxes/854661_2020"
"854662","953","2020","2008-12-10","https://nci.ca/taxes/854662_2020"
"854663","955","2020","2016-04-10","https://nci.ca/taxes/854663_2020"
"854664","956","2020","2012-05-01","https://nci.ca/taxes/854664_2020"
"854665","958","2020","2016-04-02","https://nci.ca/taxes/854665_2020"
"854666","959","2020","2012-03-09","https://nci.ca/taxes/854666_2020"
"854667","960","2020","2019-07-26","https://nci.ca/taxes/854667_2020"
"854668","961","2020","2017-11-08","https://nci.ca/taxes/854668_2020"
"854669","962","2020","2015-05-16","https://nci.ca/taxes/854669_2020"
"854670","963","2020","2006-03-23","https://nci.ca/taxes/854670_2020"
"854671","964","2020","2009-11-01","https://nci.ca/taxes/854671_2020"
"854672","965","2020","2012-09-02","https://nci.ca/taxes/854672_2020"
"854673","966","2020","2015-11-26","https://nci.ca/taxes/854673_2020"
"854674","968","2020","2010-12-03","https://nci.ca/taxes/854674_2020"
"854675","969","2020","2018-09-26","https://nci.ca/taxes/854675_2020"
"854676","971","2020","2011-04-01","https://nci.ca/taxes/854676_2020"
"854677","972","2020","2014-04-02","https://nci.ca/taxes/854677_2020"
"854678","973","2020","2017-01-18","https://nci.ca/taxes/854678_2020"
"854679","974","2020","2017-03-11","https://nci.ca/taxes/854679_2020"
"854680","975","2020","2016-03-15","https://nci.ca/taxes/854680_2020"
"854681","976","2020","2016-04-18","https://nci.ca/taxes/854681_2020"
"854682","978","2020","2013-02-13","https://nci.ca/taxes/854682_2020"
"854683","979","2020","2014-12-16","https://nci.ca/taxes/854683_2020"
"854684","981","2020","2018-12-10","https://nci.ca/taxes/854684_2020"
"854685","982","2020","2001-01-26","https://nci.ca/taxes/854685_2020"
"854686","984","2020","2019-03-24","https://nci.ca/taxes/854686_2020"
"854687","986","2020","2012-04-04","https://nci.ca/taxes/854687_2020"
"854688","988","2020","2018-12-20","https://nci.ca/taxes/854688_2020"
"854689","991","2020","2015-07-12","https://nci.ca/taxes/854689_2020"
"854690","992","2020","2015-12-02","https://nci.ca/taxes/854690_2020"
"854691","996","2020","2014-07-13","https://nci.ca/taxes/854691_2020"
"854692","997","2020","2016-07-02","https://nci.ca/taxes/854692_2020"
"854693","999","2020","2007-07-23","https://nci.ca/taxes/854693_2020"
"854694","1000","2020","2015-02-27","https://nci.ca/taxes/854694_2020"
"854695","1","2010-09-10","2021","https://nci.ca/taxes/854695_2021"
"854696","2","2013-05-17","2021","https://nci.ca/taxes/854696_2021"
"854697","5","2011-02-24","2021","https://nci.ca/taxes/854697_2021"
"854698","7","2011-02-03","2021","https://nci.ca/taxes/854698_2021"
"854699","10","2010-10-15","2021","https://nci.ca/taxes/854699_2021"
"854700","11","2017-12-24","2021","https://nci.ca/taxes/854700_2021"
"854701","12","2019-04-16","2021","https://nci.ca/taxes/854701_2021"
"854702","13","2010-10-25","2021","https://nci.ca/taxes/854702_2021"
"854703","14","2018-07-02","2021","https://nci.ca/taxes/854703_2021"
"854704","15","2012-05-08","2021","https://nci.ca/taxes/854704_2021"
"854705","16","2014-10-03","2021","https://nci.ca/taxes/854705_2021"
"854706","18","2020-06-17","2021","https://nci.ca/taxes/854706_2021"
"854707","19","2012-05-09","2021","https://nci.ca/taxes/854707_2021"
"854708","20","2012-12-21","2021","https://nci.ca/taxes/854708_2021"
"854709","21","2016-07-07","2021","https://nci.ca/taxes/854709_2021"
"854710","22","2019-03-01","2021","https://nci.ca/taxes/854710_2021"
"854711","23","2017-07-16","2021","https://nci.ca/taxes/854711_2021"
"854712","24","2014-03-18","2021","https://nci.ca/taxes/854712_2021"
"854713","25","2014-06-17","2021","https://nci.ca/taxes/854713_2021"
"854714","26","2020-08-10","2021","https://nci.ca/taxes/854714_2021"
"854715","27","2011-08-01","2021","https://nci.ca/taxes/854715_2021"
"854716","28","2015-07-07","2021","https://nci.ca/taxes/854716_2021"
"854717","29","2020-07-11","2021","https://nci.ca/taxes/854717_2021"
"854718","30","2016-02-23","2021","https://nci.ca/taxes/854718_2021"
"854719","31","2017-07-22","2021","https://nci.ca/taxes/854719_2021"
"854720","32","2013-08-03","2021","https://nci.ca/taxes/854720_2021"
"854721","34","2008-09-05","2021","https://nci.ca/taxes/854721_2021"
"854722","35","2017-09-11","2021","https://nci.ca/taxes/854722_2021"
"854723","36","2014-12-27","2021","https://nci.ca/taxes/854723_2021"
"854724","37","2011-04-08","2021","https://nci.ca/taxes/854724_2021"
"854725","38","2011-11-02","2021","https://nci.ca/taxes/854725_2021"
"854726","39","2018-04-11","2021","https://nci.ca/taxes/854726_2021"
"854727","41","2005-08-06","2021","https://nci.ca/taxes/854727_2021"
"854728","42","2015-07-27","2021","https://nci.ca/taxes/854728_2021"
"854729","43","2014-09-23","2021","https://nci.ca/taxes/854729_2021"
"854730","44","2012-01-03","2021","https://nci.ca/taxes/854730_2021"
"854731","45","2020-08-05","2021","https://nci.ca/taxes/854731_2021"
"854732","46","2009-04-09","2021","https://nci.ca/taxes/854732_2021"
"854733","47","2020-11-08","2021","https://nci.ca/taxes/854733_2021"
"854734","48","2013-02-21","2021","https://nci.ca/taxes/854734_2021"
"854735","49","2017-01-22","2021","https://nci.ca/taxes/854735_2021"
"854736","50","2015-05-05","2021","https://nci.ca/taxes/854736_2021"
"854737","51","2016-01-25","2021","https://nci.ca/taxes/854737_2021"
"854738","52","2015-02-01","2021","https://nci.ca/taxes/854738_2021"
"854739","53","2015-02-24","2021","https://nci.ca/taxes/854739_2021"
"854740","54","2013-04-16","2021","https://nci.ca/taxes/854740_2021"
"854741","55","2020-03-12","2021","https://nci.ca/taxes/854741_2021"
"854742","56","2004-06-15","2021","https://nci.ca/taxes/854742_2021"
