"Payroll_ID","Payment_Date","Employee_ID","Payment_Salary","Payment_Bonus","Payment_Status"
"8406512","2022-09-07","513","5139.73","2358.00","Cleared"
"8406513","2022-09-07","522","1917.81","4127.00","Cleared"
"8406514","2022-09-07","530","3260.27","561.00","Cleared"
"8406515","2022-09-07","531","24931.51","1312.00","Cleared"
"8406516","2022-09-07","533","3835.62","378.00","Cleared"
"8406517","2022-09-07","577","1726.03","2112.00","Cleared"
"8406518","2022-09-07","580","3835.62","3299.00","Cleared"
"8406519","2022-09-07","585","4410.96","262.00","Cleared"
"8406520","2022-09-07","586","1917.81","1747.00","Cleared"
"8406521","2022-09-07","607","2876.71","3186.00","Cleared"
"8406522","2022-09-07","619","3835.62","1491.00","Cleared"
"8406523","2022-09-07","630","3068.49","3101.00","Cleared"
"8406524","2022-09-07","639","1150.68","3204.00","Cleared"
"8406525","2022-09-07","654","2876.71","4426.00","Cleared"
"8406526","2022-09-07","692","4602.74","4219.00","Cleared"
"8406527","2022-09-07","709","28767.12","3659.00","Cleared"
"8406528","2022-09-07","733","1917.81","102.00","Cleared"
"8406529","2022-09-07","753","1726.03","32.00","Cleared"
"8406530","2022-09-07","774","3835.62","1248.00","Cleared"
"8406531","2022-09-07","775","1150.68","2915.00","Cleared"
"8406532","2022-09-07","798","3260.27","3163.00","Cleared"
"8406533","2022-09-07","808","3260.27","179.00","Cleared"
"8406534","2022-09-07","842","1917.81","384.00","Cleared"
"8406535","2022-09-07","846","2493.15","3026.00","Cleared"
"8406536","2022-09-07","864","3260.27","3495.00","Cleared"
"8406537","2022-09-07","887","5561.64","2921.00","Cleared"
"8406538","2022-09-07","901","3068.49","2645.00","Cleared"
"8406539","2022-09-07","911","3835.62","2869.00","Cleared"
"8406540","2022-09-07","913","3835.62","2575.00","Cleared"
"8406541","2022-09-07","924","5753.42","2762.00","Cleared"
"8406542","2022-09-07","934","3835.62","970.00","Cleared"
"8406543","2022-09-07","937","3452.05","1431.00","Cleared"
"8406544","2022-09-07","938","4219.18","2139.00","Cleared"
"8406545","2022-09-07","953","7671.23","814.00","Cleared"
"8406546","2022-09-07","955","5139.73","2059.00","Cleared"
"8406547","2022-09-07","981","1917.81","465.00","Cleared"
"8406548","2022-09-07","984","3260.27","1213.00","Cleared"
"8406549","2022-09-08","9","3068.49","785.00","Cleared"
"8406550","2022-09-08","13","6712.33","2134.00","Cleared"
"8406551","2022-09-08","29","5753.42","2914.00","Cleared"
"8406552","2022-09-08","35","1150.68","4408.00","Cleared"
"8406553","2022-09-08","39","2876.71","4197.00","Cleared"
"8406554","2022-09-08","51","2876.71","363.00","Cleared"
"8406555","2022-09-08","67","5753.42","3462.00","Cleared"
"8406556","2022-09-08","73","3835.62","4299.00","Cleared"
"8406557","2022-09-08","86","4219.18","1481.00","Cleared"
"8406558","2022-09-08","109","460.27","774.00","Cleared"
"8406559","2022-09-08","118","1150.68","2072.00","Cleared"
"8406560","2022-09-08","120","1150.68","2355.00","Cleared"
"8406561","2022-09-08","136","3452.05","4010.00","Cleared"
"8406562","2022-09-08","140","4794.52","1509.00","Cleared"
"8406563","2022-09-08","144","24931.51","2923.00","Cleared"
"8406564","2022-09-08","161","4602.74","4250.00","Cleared"
"8406565","2022-09-08","170","5753.42","983.00","Cleared"
"8406566","2022-09-08","172","4410.96","3014.00","Cleared"
"8406567","2022-09-08","180","4410.96","3395.00","Cleared"
"8406568","2022-09-08","191","5561.64","1015.00","Cleared"
"8406569","2022-09-08","192","460.27","987.00","Cleared"
"8406570","2022-09-08","198","4602.74","2297.00","Cleared"
"8406571","2022-09-08","200","4794.52","1289.00","Cleared"
"8406572","2022-09-08","205","1150.68","1801.00","Cleared"
"8406573","2022-09-08","210","3835.62","667.00","Cleared"
"8406574","2022-09-08","227","1534.25","3392.00","Cleared"
"8406575","2022-09-08","231","2876.71","1134.00","Cleared"
"8406576","2022-09-08","244","1150.68","1650.00","Cleared"
"8406577","2022-09-08","245","5753.42","2344.00","Cleared"
"8406578","2022-09-08","248","5561.64","599.00","Cleared"
"8406579","2022-09-08","256","1150.68","2276.00","Cleared"
"8406580","2022-09-08","264","4794.52","3258.00","Cleared"
"8406581","2022-09-08","299","4794.52","4476.00","Cleared"
"8406582","2022-09-08","301","3260.27","2073.00","Cleared"
"8406583","2022-09-08","315","4602.74","1944.00","Cleared"
"8406584","2022-09-08","322","3452.05","947.00","Cleared"
"8406585","2022-09-08","345","2876.71","2628.00","Cleared"
"8406586","2022-09-08","370","3068.49","1819.00","Cleared"
"8406587","2022-09-08","378","2876.71","2904.00","Cleared"
"8406588","2022-09-08","393","5561.64","2994.00","Cleared"
"8406589","2022-09-08","400","1150.68","2505.00","Cleared"
"8406590","2022-09-08","485","3835.62","4031.00","Cleared"
"8406591","2022-09-08","492","4219.18","224.00","Cleared"
"8406592","2022-09-08","499","1150.68","3313.00","Cleared"
"8406593","2022-09-08","508","6712.33","256.00","Cleared"
"8406594","2022-09-08","509","3260.27","1213.00","Cleared"
"8406595","2022-09-08","526","5561.64","1987.00","Cleared"
"8406596","2022-09-08","542","1726.03","733.00","Cleared"
"8406597","2022-09-08","549","3835.62","3611.00","Cleared"
"8406598","2022-09-08","551","3260.27","541.00","Cleared"
"8406599","2022-09-08","567","5753.42","1898.00","Cleared"
"8406600","2022-09-08","582","1726.03","1766.00","Cleared"
"8406601","2022-09-08","690","3835.62","1531.00","Cleared"
"8406602","2022-09-08","695","24931.51","1824.00","Cleared"
"8406603","2022-09-08","697","460.27","971.00","Cleared"
"8406604","2022-09-08","712","9589.04","1946.00","Cleared"
"8406605","2022-09-08","715","3260.27","871.00","Cleared"
"8406606","2022-09-08","726","3260.27","2779.00","Cleared"
"8406607","2022-09-08","729","3260.27","1716.00","Cleared"
"8406608","2022-09-08","732","7671.23","2401.00","Cleared"
"8406609","2022-09-08","741","4027.40","2345.00","Cleared"
"8406610","2022-09-08","744","920.55","4320.00","Cleared"
"8406611","2022-09-08","764","2876.71","2317.00","Cleared"
"8406612","2022-09-08","776","460.27","1154.00","Cleared"
"8406613","2022-09-08","817","9589.04","455.00","Cleared"
"8406614","2022-09-08","826","1726.03","2230.00","Cleared"
"8406615","2022-09-08","857","1726.03","3146.00","Cleared"
"8406616","2022-09-08","865","4602.74","4131.00","Cleared"
"8406617","2022-09-08","871","2301.37","4364.00","Cleared"
"8406618","2022-09-08","881","2876.71","4364.00","Cleared"
"8406619","2022-09-08","888","1917.81","2548.00","Cleared"
"8406620","2022-09-08","918","1150.68","3894.00","Cleared"
"8406621","2022-09-08","919","4794.52","1885.00","Cleared"
"8406622","2022-09-08","940","7671.23","1881.00","Cleared"
"8406623","2022-09-08","942","3260.27","3075.00","Cleared"
"8406624","2022-09-08","974","3835.62","929.00","Cleared"
"8406625","2022-09-08","994","1342.47","1644.00","Cleared"
"8406626","2022-09-08","995","5753.42","1577.00","Cleared"
"8406627","2022-09-09","4","2493.15","2344.00","Cleared"
"8406628","2022-09-09","8","3068.49","772.00","Cleared"
"8406629","2022-09-09","55","3835.62","2734.00","Cleared"
"8406630","2022-09-09","101","460.27","1037.00","Cleared"
"8406631","2022-09-09","106","1917.81","1315.00","Cleared"
"8406632","2022-09-09","131","3452.05","542.00","Cleared"
"8406633","2022-09-09","139","7671.23","2567.00","Cleared"
"8406634","2022-09-09","148","2301.37","2530.00","Cleared"
"8406635","2022-09-09","197","5561.64","2221.00","Cleared"
"8406636","2022-09-09","213","920.55","2216.00","Cleared"
"8406637","2022-09-09","230","4602.74","1377.00","Cleared"
"8406638","2022-09-09","236","3260.27","4249.00","Cleared"
"8406639","2022-09-09","255","9589.04","937.00","Cleared"
"8406640","2022-09-09","269","5561.64","3576.00","Cleared"
"8406641","2022-09-09","277","4410.96","2130.00","Cleared"
"8406642","2022-09-09","294","3835.62","3446.00","Cleared"
"8406643","2022-09-09","308","1917.81","3961.00","Cleared"
"8406644","2022-09-09","320","24931.51","2676.00","Cleared"
"8406645","2022-09-09","324","2876.71","3152.00","Cleared"
"8406646","2022-09-09","337","6712.33","572.00","Cleared"
"8406647","2022-09-09","359","4602.74","910.00","Cleared"
"8406648","2022-09-09","399","6712.33","1226.00","Cleared"
"8406649","2022-09-09","422","1534.25","118.00","Cleared"
"8406650","2022-09-09","444","4602.74","2186.00","Cleared"
"8406651","2022-09-09","525","24931.51","3695.00","Cleared"
"8406652","2022-09-09","562","2876.71","3562.00","Cleared"
"8406653","2022-09-09","568","3835.62","4317.00","Cleared"
"8406654","2022-09-09","587","1917.81","265.00","Cleared"
"8406655","2022-09-09","632","1150.68","1367.00","Cleared"
"8406656","2022-09-09","644","2876.71","4276.00","Cleared"
"8406657","2022-09-09","648","28767.12","717.00","Cleared"
"8406658","2022-09-09","675","1342.47","3582.00","Cleared"
"8406659","2022-09-09","678","5753.42","3872.00","Cleared"
"8406660","2022-09-09","688","5753.42","1004.00","Cleared"
"8406661","2022-09-09","693","3260.27","4320.00","Cleared"
"8406662","2022-09-09","718","2876.71","3634.00","Cleared"
"8406663","2022-09-09","724","9589.04","3196.00","Cleared"
"8406664","2022-09-09","727","1726.03","1223.00","Cleared"
"8406665","2022-09-09","731","3068.49","1133.00","Cleared"
"8406666","2022-09-09","735","1150.68","2162.00","Cleared"
"8406667","2022-09-09","755","3260.27","3334.00","Cleared"
"8406668","2022-09-09","758","5753.42","13.00","Cleared"
"8406669","2022-09-09","759","28767.12","2321.00","Cleared"
"8406670","2022-09-09","765","3260.27","2200.00","Cleared"
"8406671","2022-09-09","767","5753.42","1349.00","Cleared"
"8406672","2022-09-09","795","3068.49","2157.00","Cleared"
"8406673","2022-09-09","829","1534.25","3941.00","Cleared"
"8406674","2022-09-09","844","1726.03","1583.00","Cleared"
"8406675","2022-09-09","860","5753.42","2626.00","Cleared"
"8406676","2022-09-09","916","1726.03","4106.00","Cleared"
"8406677","2022-09-09","950","5139.73","805.00","Cleared"
"8406678","2022-09-09","951","5561.64","2314.00","Cleared"
"8406679","2022-09-09","960","3068.49","1744.00","Cleared"
"8406680","2022-09-09","966","21095.89","1834.00","Cleared"
"8406681","2022-09-09","969","4794.52","2944.00","Cleared"
"8406682","2022-09-09","982","1917.81","3731.00","Cleared"
"8406683","2022-09-09","991","1534.25","3091.00","Cleared"
"8406684","2022-09-10","36","3260.27","371.00","Cleared"
"8406685","2022-09-10","42","5753.42","3953.00","Cleared"
"8406686","2022-09-10","65","3260.27","2466.00","Cleared"
"8406687","2022-09-10","70","5753.42","1795.00","Cleared"
"8406688","2022-09-10","107","4602.74","405.00","Cleared"
"8406689","2022-09-10","128","3260.27","3686.00","Cleared"
"8406690","2022-09-10","189","1687.67","4408.00","Cleared"
"8406691","2022-09-10","204","1534.25","770.00","Cleared"
"8406692","2022-09-10","207","2876.71","2351.00","Cleared"
"8406693","2022-09-10","232","1917.81","4252.00","Cleared"
"8406694","2022-09-10","234","6712.33","3718.00","Cleared"
"8406695","2022-09-10","240","3835.62","4419.00","Cleared"
"8406696","2022-09-10","261","4602.74","865.00","Cleared"
"8406697","2022-09-10","321","5753.42","1060.00","Cleared"
"8406698","2022-09-10","323","1726.03","2458.00","Cleared"
"8406699","2022-09-10","351","5753.42","2475.00","Cleared"
"8406700","2022-09-10","373","1726.03","2707.00","Cleared"
"8406701","2022-09-10","374","1150.68","4123.00","Cleared"
"8406702","2022-09-10","383","2876.71","3459.00","Cleared"
"8406703","2022-09-10","391","1534.25","881.00","Cleared"
"8406704","2022-09-10","392","3260.27","2198.00","Cleared"
"8406705","2022-09-10","395","4794.52","3651.00","Cleared"
"8406706","2022-09-10","404","1917.81","2888.00","Cleared"
"8406707","2022-09-10","439","2876.71","4265.00","Cleared"
"8406708","2022-09-10","456","1917.81","1400.00","Cleared"
"8406709","2022-09-10","459","1534.25","3330.00","Cleared"
"8406710","2022-09-10","460","2876.71","4289.00","Cleared"
"8406711","2022-09-10","469","5753.42","2415.00","Cleared"
"8406712","2022-09-10","470","4410.96","3651.00","Cleared"
"8406713","2022-09-10","495","3260.27","2110.00","Cleared"
"8406714","2022-09-10","520","28767.12","3077.00","Cleared"
"8406715","2022-09-10","534","3835.62","2523.00","Cleared"
"8406716","2022-09-10","545","4027.40","3812.00","Cleared"
"8406717","2022-09-10","565","460.27","1141.00","Cleared"
"8406718","2022-09-10","569","2876.71","1657.00","Cleared"
"8406719","2022-09-10","579","1917.81","1192.00","Cleared"
"8406720","2022-09-10","583","3835.62","3887.00","Cleared"
"8406721","2022-09-10","595","28767.12","2860.00","Cleared"
"8406722","2022-09-10","612","28767.12","658.00","Cleared"
"8406723","2022-09-10","614","4027.40","4461.00","Cleared"
"8406724","2022-09-10","615","1917.81","953.00","Cleared"
"8406725","2022-09-10","616","1726.03","444.00","Cleared"
"8406726","2022-09-10","626","1687.67","644.00","Cleared"
"8406727","2022-09-10","651","1726.03","105.00","Cleared"
"8406728","2022-09-10","653","2876.71","3054.00","Cleared"
"8406729","2022-09-10","680","460.27","4309.00","Cleared"
"8406730","2022-09-10","689","2301.37","3012.00","Cleared"
"8406731","2022-09-10","704","3260.27","2746.00","Cleared"
"8406732","2022-09-10","705","4219.18","2372.00","Cleared"
"8406733","2022-09-10","708","1534.25","2302.00","Cleared"
"8406734","2022-09-10","710","4219.18","1750.00","Cleared"
"8406735","2022-09-10","713","1726.03","1266.00","Cleared"
"8406736","2022-09-10","714","3260.27","2656.00","Cleared"
"8406737","2022-09-10","746","28767.12","862.00","Cleared"
"8406738","2022-09-10","756","1342.47","1469.00","Cleared"
"8406739","2022-09-10","777","3260.27","4180.00","Cleared"
"8406740","2022-09-10","791","2493.15","2653.00","Cleared"
"8406741","2022-09-10","796","1150.68","3220.00","Cleared"
"8406742","2022-09-10","800","1917.81","817.00","Cleared"
"8406743","2022-09-10","814","24931.51","3770.00","Cleared"
"8406744","2022-09-10","815","2876.71","1703.00","Cleared"
"8406745","2022-09-10","877","1917.81","303.00","Cleared"
"8406746","2022-09-10","885","4410.96","3831.00","Cleared"
"8406747","2022-09-10","893","9589.04","3133.00","Cleared"
"8406748","2022-09-10","900","5139.73","1503.00","Cleared"
"8406749","2022-09-10","904","1687.67","704.00","Cleared"
"8406750","2022-09-10","907","3260.27","1776.00","Cleared"
"8406751","2022-09-10","927","2876.71","3700.00","Cleared"
"8406752","2022-09-10","928","7671.23","3203.00","Cleared"
"8406753","2022-09-10","931","2493.15","1823.00","Cleared"
"8406754","2022-09-10","978","4027.40","4138.00","Cleared"
"8406755","2022-09-10","996","1917.81","3959.00","Cleared"
"8406756","2022-09-10","1000","4219.18","1983.00","Cleared"
"8406757","2022-09-11","66","3260.27","3490.00","Cleared"
"8406758","2022-09-11","160","3068.49","1677.00","Cleared"
"8406759","2022-09-11","169","21095.89","129.00","Cleared"
"8406760","2022-09-11","214","4794.52","3005.00","Cleared"
"8406761","2022-09-11","219","1726.03","2718.00","Cleared"
"8406762","2022-09-11","220","2493.15","1462.00","Cleared"
"8406763","2022-09-11","225","24931.51","4287.00","Cleared"
"8406764","2022-09-11","226","1917.81","2017.00","Cleared"
"8406765","2022-09-11","267","3068.49","2009.00","Cleared"
"8406766","2022-09-11","310","21095.89","419.00","Cleared"
"8406767","2022-09-11","377","7671.23","1429.00","Cleared"
"8406768","2022-09-11","380","6712.33","2372.00","Cleared"
"8406769","2022-09-11","384","3260.27","2228.00","Cleared"
"8406770","2022-09-11","403","4602.74","3686.00","Cleared"
"8406771","2022-09-11","413","5139.73","273.00","Cleared"
"8406772","2022-09-11","433","3452.05","2807.00","Cleared"
"8406773","2022-09-11","435","4027.40","3513.00","Cleared"
"8406774","2022-09-11","440","5753.42","78.00","Cleared"
"8406775","2022-09-11","462","3835.62","3431.00","Cleared"
"8406776","2022-09-11","475","4410.96","4374.00","Cleared"
"8406777","2022-09-11","514","1726.03","3381.00","Cleared"
"8406778","2022-09-11","523","7671.23","905.00","Cleared"
"8406779","2022-09-11","560","9589.04","3120.00","Cleared"
"8406780","2022-09-11","588","5753.42","4132.00","Cleared"
"8406781","2022-09-11","641","5139.73","2734.00","Cleared"
"8406782","2022-09-11","650","2493.15","4306.00","Cleared"
"8406783","2022-09-11","657","1687.67","1832.00","Cleared"
"8406784","2022-09-11","737","1150.68","4153.00","Cleared"
"8406785","2022-09-11","745","3068.49","2121.00","Cleared"
"8406786","2022-09-11","749","2876.71","4131.00","Cleared"
"8406787","2022-09-11","828","3835.62","1899.00","Cleared"
"8406788","2022-09-11","840","3452.05","3990.00","Cleared"
"8406789","2022-09-11","866","3260.27","1028.00","Cleared"
"8406790","2022-09-11","874","2876.71","3536.00","Cleared"
"8406791","2022-09-11","878","5139.73","2805.00","Cleared"
"8406792","2022-09-12","10","2876.71","3139.00","Cleared"
"8406793","2022-09-12","22","5753.42","2779.00","Cleared"
"8406794","2022-09-12","27","9589.04","879.00","Cleared"
"8406795","2022-09-12","52","5561.64","2108.00","Cleared"
"8406796","2022-09-12","56","5561.64","755.00","Cleared"
"8406797","2022-09-12","59","2301.37","4178.00","Cleared"
"8406798","2022-09-12","60","2301.37","3396.00","Cleared"
"8406799","2022-09-12","77","3260.27","1418.00","Cleared"
"8406800","2022-09-12","78","460.27","94.00","Cleared"
"8406801","2022-09-12","151","4219.18","2412.00","Cleared"
"8406802","2022-09-12","155","2876.71","705.00","Cleared"
"8406803","2022-09-12","162","5753.42","2874.00","Cleared"
"8406804","2022-09-12","163","3260.27","4315.00","Cleared"
"8406805","2022-09-12","238","4027.40","2678.00","Cleared"
"8406806","2022-09-12","259","6712.33","167.00","Cleared"
"8406807","2022-09-12","276","3260.27","2965.00","Cleared"
"8406808","2022-09-12","282","1917.81","1048.00","Cleared"
"8406809","2022-09-12","289","4410.96","216.00","Cleared"
"8406810","2022-09-12","311","4410.96","3986.00","Cleared"
"8406811","2022-09-12","312","1726.03","2501.00","Cleared"
"8406812","2022-09-12","326","1917.81","547.00","Cleared"
"8406813","2022-09-12","329","1342.47","2421.00","Cleared"
"8406814","2022-09-12","344","1917.81","1194.00","Cleared"
"8406815","2022-09-12","349","2493.15","4127.00","Cleared"
"8406816","2022-09-12","353","1150.68","536.00","Cleared"
"8406817","2022-09-12","386","28767.12","4493.00","Cleared"
"8406818","2022-09-12","408","3068.49","3229.00","Cleared"
"8406819","2022-09-12","419","7671.23","4153.00","Cleared"
"8406820","2022-09-12","423","2876.71","3937.00","Cleared"
"8406821","2022-09-12","424","3260.27","3513.00","Cleared"
"8406822","2022-09-12","426","2876.71","2293.00","Cleared"
"8406823","2022-09-12","437","3835.62","2989.00","Cleared"
"8406824","2022-09-12","442","5139.73","3311.00","Cleared"
"8406825","2022-09-12","443","1917.81","4070.00","Cleared"
"8406826","2022-09-12","445","5561.64","1773.00","Cleared"
"8406827","2022-09-12","447","1687.67","3096.00","Cleared"
"8406828","2022-09-12","478","6712.33","565.00","Cleared"
"8406829","2022-09-12","484","3835.62","2670.00","Cleared"
"8406830","2022-09-12","518","1150.68","1205.00","Cleared"
"8406831","2022-09-12","519","1342.47","1059.00","Cleared"
"8406832","2022-09-12","524","2876.71","1596.00","Cleared"
"8406833","2022-09-12","528","4027.40","48.00","Cleared"
"8406834","2022-09-12","543","5753.42","1120.00","Cleared"
"8406835","2022-09-12","563","1150.68","2507.00","Cleared"
"8406836","2022-09-12","576","5561.64","1335.00","Cleared"
"8406837","2022-09-12","590","1917.81","3798.00","Cleared"
"8406838","2022-09-12","594","24931.51","566.00","Cleared"
"8406839","2022-09-12","598","4027.40","3117.00","Cleared"
"8406840","2022-09-12","617","1917.81","3357.00","Cleared"
"8406841","2022-09-12","627","3835.62","4026.00","Cleared"
"8406842","2022-09-12","645","4602.74","645.00","Cleared"
"8406843","2022-09-12","669","3835.62","4315.00","Cleared"
"8406844","2022-09-12","707","3835.62","3638.00","Cleared"
"8406845","2022-09-12","736","2876.71","4450.00","Cleared"
"8406846","2022-09-12","738","1687.67","107.00","Cleared"
"8406847","2022-09-12","760","5753.42","3988.00","Cleared"
"8406848","2022-09-12","762","5753.42","3506.00","Cleared"
"8406849","2022-09-12","779","3260.27","3129.00","Cleared"
"8406850","2022-09-12","789","1726.03","3827.00","Cleared"
"8406851","2022-09-12","801","3260.27","677.00","Cleared"
"8406852","2022-09-12","810","1726.03","311.00","Cleared"
"8406853","2022-09-12","811","3260.27","1737.00","Cleared"
"8406854","2022-09-12","823","7671.23","3723.00","Cleared"
"8406855","2022-09-12","838","3068.49","4167.00","Cleared"
"8406856","2022-09-12","839","1917.81","920.00","Cleared"
"8406857","2022-09-12","855","4219.18","3201.00","Cleared"
"8406858","2022-09-12","859","1726.03","4409.00","Cleared"
"8406859","2022-09-12","869","28767.12","3069.00","Cleared"
"8406860","2022-09-12","872","1534.25","1561.00","Cleared"
"8406861","2022-09-12","884","28767.12","4204.00","Cleared"
"8406862","2022-09-12","898","24931.51","215.00","Cleared"
"8406863","2022-09-12","908","3835.62","1364.00","Cleared"
"8406864","2022-09-12","912","3260.27","3479.00","Cleared"
"8406865","2022-09-12","923","2876.71","2508.00","Cleared"
"8406866","2022-09-12","932","2876.71","2926.00","Cleared"
"8406867","2022-09-12","935","920.55","2178.00","Cleared"
"8406868","2022-09-12","949","3260.27","1389.00","Cleared"
"8406869","2022-09-12","954","2301.37","1009.00","Cleared"
"8406870","2022-09-12","956","5753.42","2242.00","Cleared"
"8406871","2022-09-12","964","2876.71","2747.00","Cleared"
"8406872","2022-09-12","971","5561.64","93.00","Cleared"
"8406873","2022-09-12","975","21095.89","1637.00","Cleared"
"8406874","2022-09-12","989","3835.62","2269.00","Cleared"
"8406875","2022-09-13","12","7671.23","3372.00","Cleared"
"8406876","2022-09-13","14","21095.89","2245.00","Cleared"
"8406877","2022-09-13","23","4794.52","2519.00","Cleared"
"8406878","2022-09-13","38","1687.67","79.00","Cleared"
"8406879","2022-09-13","54","3068.49","2863.00","Cleared"
"8406880","2022-09-13","61","3835.62","1406.00","Cleared"
"8406881","2022-09-13","102","21095.89","720.00","Cleared"
"8406882","2022-09-13","103","3452.05","58.00","Cleared"
"8406883","2022-09-13","152","920.55","1707.00","Cleared"
"8406884","2022-09-13","173","4794.52","2579.00","Cleared"
"8406885","2022-09-13","174","5561.64","1167.00","Cleared"
"8406886","2022-09-13","185","4794.52","4042.00","Cleared"
"8406887","2022-09-13","201","2493.15","2818.00","Cleared"
"8406888","2022-09-13","203","3260.27","3617.00","Cleared"
"8406889","2022-09-13","208","1917.81","4008.00","Cleared"
"8406890","2022-09-13","229","2493.15","4039.00","Cleared"
"8406891","2022-09-13","242","4794.52","57.00","Cleared"
"8406892","2022-09-13","250","24931.51","759.00","Cleared"
"8406893","2022-09-13","258","2876.71","2387.00","Cleared"
"8406894","2022-09-13","288","3068.49","3879.00","Cleared"
"8406895","2022-09-13","313","4794.52","1435.00","Cleared"
"8406896","2022-09-13","319","4410.96","2532.00","Cleared"
"8406897","2022-09-13","327","1150.68","1418.00","Cleared"
"8406898","2022-09-13","338","1726.03","2069.00","Cleared"
"8406899","2022-09-13","346","2876.71","3972.00","Cleared"
"8406900","2022-09-13","355","1726.03","2666.00","Cleared"
"8406901","2022-09-13","361","1726.03","1652.00","Cleared"
"8406902","2022-09-13","367","21095.89","4128.00","Cleared"
"8406903","2022-09-13","379","1150.68","3076.00","Cleared"
"8406904","2022-09-13","390","3068.49","1516.00","Cleared"
"8406905","2022-09-13","417","460.27","3662.00","Cleared"
"8406906","2022-09-13","438","1150.68","2171.00","Cleared"
"8406907","2022-09-13","441","2876.71","648.00","Cleared"
"8406908","2022-09-13","450","1917.81","525.00","Cleared"
"8406909","2022-09-13","476","3835.62","1400.00","Cleared"
"8406910","2022-09-13","477","5753.42","2640.00","Cleared"
"8406911","2022-09-13","486","2493.15","1204.00","Cleared"
"8406912","2022-09-13","487","1917.81","3692.00","Cleared"
"8406913","2022-09-13","503","1534.25","1564.00","Cleared"
"8406914","2022-09-13","504","21095.89","503.00","Cleared"
"8406915","2022-09-13","505","3260.27","3194.00","Cleared"
"8406916","2022-09-13","544","920.55","1953.00","Cleared"
"8406917","2022-09-13","547","1917.81","4066.00","Cleared"
"8406918","2022-09-13","552","1534.25","3525.00","Cleared"
"8406919","2022-09-13","557","1726.03","3368.00","Cleared"
"8406920","2022-09-13","566","3835.62","3911.00","Cleared"
"8406921","2022-09-13","570","920.55","1113.00","Cleared"
"8406922","2022-09-13","578","3452.05","1881.00","Cleared"
"8406923","2022-09-13","596","2876.71","3666.00","Cleared"
"8406924","2022-09-13","625","3835.62","810.00","Cleared"
"8406925","2022-09-13","631","920.55","2072.00","Cleared"
"8406926","2022-09-13","636","1687.67","3077.00","Cleared"
"8406927","2022-09-13","637","3835.62","2886.00","Cleared"
"8406928","2022-09-13","640","3068.49","3704.00","Cleared"
"8406929","2022-09-13","649","6712.33","3703.00","Cleared"
"8406930","2022-09-13","659","1150.68","3267.00","Cleared"
"8406931","2022-09-13","701","1917.81","435.00","Cleared"
"8406932","2022-09-13","722","4794.52","2741.00","Cleared"
"8406933","2022-09-13","752","2876.71","4131.00","Cleared"
"8406934","2022-09-13","757","24931.51","1383.00","Cleared"
"8406935","2022-09-13","770","3835.62","1399.00","Cleared"
"8406936","2022-09-13","781","7671.23","2078.00","Cleared"
"8406937","2022-09-13","787","4794.52","572.00","Cleared"
"8406938","2022-09-13","803","2876.71","4412.00","Cleared"
"8406939","2022-09-13","806","1150.68","2978.00","Cleared"
"8406940","2022-09-13","816","1687.67","354.00","Cleared"
"8406941","2022-09-13","848","4410.96","965.00","Cleared"
"8406942","2022-09-13","861","3260.27","4015.00","Cleared"
"8406943","2022-09-13","886","1150.68","2916.00","Cleared"
"8406944","2022-09-13","889","1150.68","3115.00","Cleared"
"8406945","2022-09-13","958","21095.89","1161.00","Cleared"
"8406946","2022-09-13","962","5753.42","2147.00","Cleared"
"8406947","2022-09-13","965","4027.40","1559.00","Cleared"
"8406948","2022-09-13","972","3835.62","3525.00","Cleared"
"8406949","2022-09-13","979","3260.27","3071.00","Cleared"
"8406950","2022-09-13","992","24931.51","4215.00","Cleared"
"8406951","2022-09-13","993","3068.49","470.00","Cleared"
"8406952","2022-09-13","997","2876.71","4421.00","Cleared"
"8406953","2022-09-14","2","5561.64","1575.00","Cleared"
"8406954","2022-09-14","7","5561.64","1062.00","Cleared"
"8406955","2022-09-14","16","1150.68","3551.00","Cleared"
"8406956","2022-09-14","18","1687.67","3457.00","Cleared"
"8406957","2022-09-14","25","1726.03","1824.00","Cleared"
"8406958","2022-09-14","32","3452.05","3025.00","Cleared"
"8406959","2022-09-14","44","21095.89","3514.00","Cleared"
"8406960","2022-09-14","57","2876.71","3127.00","Cleared"
"8406961","2022-09-14","76","4410.96","234.00","Cleared"
"8406962","2022-09-14","88","4219.18","607.00","Cleared"
"8406963","2022-09-14","90","1150.68","2711.00","Cleared"
"8406964","2022-09-14","93","1726.03","3764.00","Cleared"
"8406965","2022-09-14","99","3260.27","3721.00","Cleared"
"8406966","2022-09-14","110","3260.27","2142.00","Cleared"
"8406967","2022-09-14","126","1150.68","2990.00","Cleared"
"8406968","2022-09-14","153","4410.96","163.00","Cleared"
"8406969","2022-09-14","157","4602.74","4444.00","Cleared"
"8406970","2022-09-14","159","6712.33","2312.00","Cleared"
"8406971","2022-09-14","166","1687.67","2141.00","Cleared"
"8406972","2022-09-14","167","7671.23","2945.00","Cleared"
"8406973","2022-09-14","168","1726.03","1995.00","Cleared"
"8406974","2022-09-14","190","3068.49","2701.00","Cleared"
"8406975","2022-09-14","194","7671.23","1308.00","Cleared"
"8406976","2022-09-14","202","24931.51","3539.00","Cleared"
"8406977","2022-09-14","212","1150.68","3859.00","Cleared"
"8406978","2022-09-14","217","4794.52","1378.00","Cleared"
"8406979","2022-09-14","243","4602.74","2469.00","Cleared"
