"Payroll_ID","Payment_Date","Employee_ID","Payment_Salary","Payment_Bonus","Payment_Status"
"8405750","2022-10-26","52","1726.03","2625.00","Cleared"
"8405751","2022-10-26","61","28767.12","426.00","Cleared"
"8405752","2022-10-26","63","2493.15","2315.00","Cleared"
"8405753","2022-10-27","22","6712.33","4411.00","Cleared"
"8405754","2022-10-27","41","5753.42","2491.00","Cleared"
"8405755","2022-10-27","70","5139.73","1916.00","Cleared"
"8405756","2022-10-27","74","2493.15","2786.00","Cleared"
"8405757","2022-10-28","2","460.27","2999.00","Cleared"
"8405758","2022-10-28","8","2876.71","986.00","Cleared"
"8405759","2022-10-28","14","2876.71","1426.00","Cleared"
"8405760","2022-10-28","28","2876.71","2799.00","Cleared"
"8405761","2022-10-28","39","3835.62","1301.00","Cleared"
"8405762","2022-10-28","47","1917.81","898.00","Cleared"
"8405763","2022-10-28","57","5753.42","872.00","Cleared"
"8405764","2022-10-28","69","4602.74","1882.00","Cleared"
"8405765","2022-10-28","79","1150.68","1585.00","Cleared"
"8405766","2022-10-28","96","3260.27","2315.00","Cleared"
"8405767","2022-10-29","4","1726.03","2258.00","Cleared"
"8405768","2022-10-29","9","1726.03","1028.00","Cleared"
"8405769","2022-10-29","17","1917.81","4200.00","Cleared"
"8405770","2022-10-29","24","4602.74","1650.00","Cleared"
"8405771","2022-10-29","44","24931.51","3629.00","Cleared"
"8405772","2022-10-29","65","4794.52","109.00","Cleared"
"8405773","2022-10-29","73","1917.81","3503.00","Cleared"
"8405774","2022-10-29","83","2876.71","4278.00","Cleared"
"8405775","2022-10-29","98","4602.74","2952.00","Cleared"
"8405776","2022-10-30","7","2301.37","2837.00","Cleared"
"8405777","2022-10-30","15","2493.15","2675.00","Cleared"
"8405778","2022-10-30","42","1726.03","1850.00","Cleared"
"8405779","2022-10-30","53","1726.03","4326.00","Cleared"
"8405780","2022-10-30","62","2876.71","3388.00","Cleared"
"8405781","2022-10-30","93","3835.62","271.00","Cleared"
"8405782","2022-10-31","25","1726.03","945.00","Cleared"
"8405783","2022-10-31","40","3835.62","4104.00","Cleared"
"8405784","2022-10-31","49","9589.04","2936.00","Cleared"
"8405785","2022-10-31","50","1726.03","2104.00","Cleared"
"8405786","2022-10-31","59","3260.27","2673.00","Cleared"
"8405787","2022-10-31","64","3260.27","512.00","Cleared"
"8405788","2022-10-31","68","3452.05","3115.00","Cleared"
"8405789","2022-10-31","76","3260.27","1653.00","Cleared"
"8405790","2022-10-31","81","2876.71","650.00","Cleared"
"8405791","2022-10-31","82","2493.15","3162.00","Cleared"
"8405792","2022-10-31","90","2876.71","2906.00","Cleared"
"8405793","2022-11-01","31","3835.62","3460.00","Cleared"
"8405794","2022-11-01","32","2493.15","2159.00","Cleared"
"8405795","2022-11-01","38","5753.42","2304.00","Cleared"
"8405796","2022-11-01","45","3835.62","342.00","Cleared"
"8405797","2022-11-01","46","2876.71","2194.00","Cleared"
"8405798","2022-11-01","77","3068.49","1522.00","Cleared"
"8405799","2022-11-01","86","5753.42","555.00","Cleared"
"8405800","2022-11-01","91","1150.68","2022.00","Cleared"
"8405801","2022-11-02","6","5561.64","112.00","Cleared"
"8405802","2022-11-02","20","2876.71","4349.00","Cleared"
"8405803","2022-11-02","33","2876.71","1938.00","Cleared"
"8405804","2022-11-02","60","5753.42","3758.00","Cleared"
"8405805","2022-11-02","84","3452.05","4396.00","Cleared"
"8405806","2022-11-02","88","3068.49","3715.00","Cleared"
"8405807","2022-11-02","89","7671.23","3717.00","Cleared"
"8405808","2022-11-03","10","3835.62","3286.00","Cleared"
"8405809","2022-11-03","19","21095.89","3373.00","Cleared"
"8405810","2022-11-03","29","2876.71","1037.00","Cleared"
"8405811","2022-11-03","34","3260.27","3688.00","Cleared"
"8405812","2022-11-03","36","1917.81","293.00","Cleared"
"8405813","2022-11-03","37","1150.68","283.00","Cleared"
"8405814","2022-11-03","51","1726.03","1580.00","Cleared"
"8405815","2022-11-03","95","1726.03","842.00","Cleared"
"8405816","2022-11-04","1","1917.81","4497.00","Cleared"
"8405817","2022-11-04","3","3835.62","1519.00","Cleared"
"8405818","2022-11-04","27","1917.81","1801.00","Cleared"
"8405819","2022-11-04","58","2876.71","2903.00","Cleared"
"8405820","2022-11-04","72","3068.49","175.00","Cleared"
"8405821","2022-11-04","78","1726.03","3197.00","Cleared"
"8405822","2022-11-04","94","2493.15","3754.00","Cleared"
"8405823","2022-11-04","100","21095.89","3695.00","Cleared"
"8405824","2022-11-05","21","4794.52","2920.00","Cleared"
"8405825","2022-11-05","35","2493.15","821.00","Cleared"
"8405826","2022-11-05","43","4219.18","1659.00","Cleared"
"8405827","2022-11-05","56","21095.89","2940.00","Cleared"
"8405828","2022-11-05","67","2493.15","4068.00","Cleared"
"8405829","2022-11-05","71","1917.81","2765.00","Cleared"
"8405830","2022-11-06","97","1150.68","4066.00","Cleared"
"8405831","2022-11-07","5","3835.62","4160.00","Cleared"
"8405832","2022-11-07","13","2876.71","3648.00","Cleared"
"8405833","2022-11-07","18","3260.27","543.00","Cleared"
"8405834","2022-11-07","23","3835.62","1294.00","Cleared"
"8405835","2022-11-07","48","3835.62","3327.00","Cleared"
"8405836","2022-11-07","54","1726.03","2364.00","Cleared"
"8405837","2022-11-07","80","1150.68","3304.00","Cleared"
"8405838","2022-11-07","85","3835.62","2576.00","Cleared"
"8405839","2022-11-07","87","4794.52","2754.00","Cleared"
"8405840","2022-11-08","11","460.27","699.00","Cleared"
"8405841","2022-11-08","16","1534.25","3295.00","Cleared"
"8405842","2022-11-08","55","3835.62","4477.00","Cleared"
"8405843","2022-11-08","66","9589.04","337.00","Cleared"
"8405844","2022-11-08","75","1726.03","4295.00","Cleared"
"8405845","2022-11-08","92","5753.42","3350.00","Cleared"
"8405846","2022-11-08","99","3835.62","1591.00","Cleared"
"8405847","2022-11-09","12","5753.42","2277.00","Cleared"
"8405848","2022-11-09","26","5753.42","1060.00","Cleared"
"8405849","2022-11-09","30","1150.68","2045.00","Cleared"
"8405850","2022-11-09","52","1726.03","2383.00","Cleared"
"8405851","2022-11-09","61","28767.12","2895.00","Cleared"
"8405852","2022-11-09","63","2493.15","468.00","Cleared"
"8405853","2022-11-10","22","6712.33","2782.00","Cleared"
"8405854","2022-11-10","41","5753.42","686.00","Cleared"
"8405855","2022-11-10","70","5139.73","3990.00","Cleared"
"8405856","2022-11-10","74","2493.15","2160.00","Cleared"
"8405857","2022-11-11","2","460.27","956.00","Cleared"
"8405858","2022-11-11","8","2876.71","286.00","Cleared"
"8405859","2022-11-11","14","2876.71","3636.00","Cleared"
"8405860","2022-11-11","28","2876.71","495.00","Cleared"
"8405861","2022-11-11","39","3835.62","3950.00","Cleared"
"8405862","2022-11-11","47","1917.81","1529.00","Cleared"
"8405863","2022-11-11","57","5753.42","3206.00","Cleared"
"8405864","2022-11-11","69","4602.74","2420.00","Cleared"
"8405865","2022-11-11","79","1150.68","1708.00","Cleared"
"8405866","2022-11-11","96","3260.27","1599.00","Cleared"
"8405867","2022-11-12","4","1726.03","3216.00","Cleared"
"8405868","2022-11-12","9","1726.03","762.00","Cleared"
"8405869","2022-11-12","17","1917.81","3565.00","Cleared"
"8405870","2022-11-12","24","4602.74","730.00","Cleared"
"8405871","2022-11-12","44","24931.51","2939.00","Cleared"
"8405872","2022-11-12","65","4794.52","1437.00","Cleared"
"8405873","2022-11-12","73","1917.81","3691.00","Cleared"
"8405874","2022-11-12","83","2876.71","501.00","Cleared"
"8405875","2022-11-12","98","4602.74","3418.00","Cleared"
"8405876","2022-11-13","7","2301.37","1167.00","Cleared"
"8405877","2022-11-13","15","2493.15","3221.00","Cleared"
"8405878","2022-11-13","42","1726.03","2802.00","Cleared"
"8405879","2022-11-13","53","1726.03","3728.00","Cleared"
"8405880","2022-11-13","62","2876.71","2549.00","Cleared"
"8405881","2022-11-13","93","3835.62","3701.00","Cleared"
"8405882","2022-11-14","25","1726.03","3995.00","Cleared"
"8405883","2022-11-14","40","3835.62","409.00","Cleared"
"8405884","2022-11-14","49","9589.04","4327.00","Cleared"
"8405885","2022-11-14","50","1726.03","3907.00","Cleared"
"8405886","2022-11-14","59","3260.27","3932.00","Cleared"
"8405887","2022-11-14","64","3260.27","3460.00","Cleared"
"8405888","2022-11-14","68","3452.05","1923.00","Cleared"
"8405889","2022-11-14","76","3260.27","2776.00","Cleared"
"8405890","2022-11-14","81","2876.71","907.00","Cleared"
"8405891","2022-11-14","82","2493.15","4481.00","Cleared"
"8405892","2022-11-14","90","2876.71","2777.00","Cleared"
"8405893","2022-11-15","31","3835.62","3155.00","Cleared"
"8405894","2022-11-15","32","2493.15","3494.00","Cleared"
"8405895","2022-11-15","38","5753.42","147.00","Cleared"
"8405896","2022-11-15","45","3835.62","896.00","Cleared"
"8405897","2022-11-15","46","2876.71","3125.00","Cleared"
"8405898","2022-11-15","77","3068.49","4357.00","Cleared"
"8405899","2022-11-15","86","5753.42","1455.00","Cleared"
"8405900","2022-11-15","91","1150.68","2322.00","Cleared"
"8405901","2022-11-16","6","5561.64","1679.00","Cleared"
"8405902","2022-11-16","20","2876.71","1722.00","Cleared"
"8405903","2022-11-16","33","2876.71","3724.00","Cleared"
"8405904","2022-11-16","60","5753.42","3931.00","Cleared"
"8405905","2022-11-16","84","3452.05","2936.00","Cleared"
"8405906","2022-11-16","88","3068.49","208.00","Cleared"
"8405907","2022-11-16","89","7671.23","2221.00","Cleared"
"8405908","2022-11-17","10","3835.62","3536.00","Cleared"
"8405909","2022-11-17","19","21095.89","4360.00","Cleared"
"8405910","2022-11-17","29","2876.71","2283.00","Cleared"
"8405911","2022-11-17","34","3260.27","217.00","Cleared"
"8405912","2022-11-17","36","1917.81","112.00","Cleared"
"8405913","2022-11-17","37","1150.68","1991.00","Cleared"
"8405914","2022-11-17","51","1726.03","4133.00","Cleared"
"8405915","2022-11-17","95","1726.03","131.00","Cleared"
"8405916","2022-11-18","1","1917.81","944.00","Cleared"
"8405917","2022-11-18","3","3835.62","782.00","Cleared"
"8405918","2022-11-18","27","1917.81","780.00","Cleared"
"8405919","2022-11-18","58","2876.71","2780.00","Cleared"
"8405920","2022-11-18","72","3068.49","149.00","Cleared"
"8405921","2022-11-18","78","1726.03","1688.00","Cleared"
"8405922","2022-11-18","94","2493.15","3304.00","Cleared"
"8405923","2022-11-18","100","21095.89","120.00","Cleared"
"8405924","2022-11-19","21","4794.52","3163.00","Cleared"
"8405925","2022-11-19","35","2493.15","4095.00","Pending Clearance"
"8405926","2022-11-19","43","4219.18","853.00","Cleared"
"8405927","2022-11-19","56","21095.89","4145.00","Pending Clearance"
"8405928","2022-11-19","67","2493.15","823.00","Cleared"
"8405929","2022-11-19","71","1917.81","4287.00","Cleared"
"8405930","2022-11-20","97","1150.68","2455.00","Pending Clearance"
"8405931","2022-11-21","5","3835.62","877.00","Pending Clearance"
"8405932","2022-11-21","13","2876.71","407.00","Pending Clearance"
"8405933","2022-11-21","18","3260.27","640.00","Pending Clearance"
"8405934","2022-11-21","23","3835.62","2688.00","Pending Clearance"
"8405935","2022-11-21","48","3835.62","2017.00","Pending Clearance"
"8405936","2022-11-21","54","1726.03","295.00","Pending Clearance"
"8405937","2022-11-21","80","1150.68","1801.00","Pending Clearance"
"8405938","2022-11-21","85","3835.62","2577.00","Cleared"
"8405939","2022-11-21","87","4794.52","3249.00","Pending Clearance"
"8405940","2022-11-22","11","460.27","4035.00","Pending Clearance"
"8405941","2022-11-22","16","1534.25","1622.00","Pending Clearance"
"8405942","2022-11-22","55","3835.62","4256.00","Pending Clearance"
"8405943","2022-11-22","66","9589.04","2294.00","Pending Clearance"
"8405944","2022-11-22","75","1726.03","1254.00","Pending Clearance"
"8405945","2022-11-22","92","5753.42","797.00","Pending Clearance"
"8405946","2022-11-22","99","3835.62","3566.00","Pending Clearance"
